x0,x1,x2,x3,y,x4,x5
A16,30.0,A8,A51,0.1,0.01,0.0
A8,18.0,A5,A11,1.27,0.42,0.0
A3,31.0,A3,A14,0.54,0.1,0.0
A18,24.0,A11,A3,0.54,0.16,0.0
A7,29.0,A8,A51,0.1,0.02,0.0
A8,16.0,A7,A118,0.06,0.04,0.21
A18,22.0,A7,A69,0.09,0.03,0.0
A17,35.0,A0,A15,0.0,0.0,0.04
A1,30.0,A7,A1,0.01,0.0,0.0
A15,25.0,A9,A51,0.1,0.04,0.0
A8,18.0,A1,A10,0.38,0.26,0.0
A7,22.0,A8,A10,0.0,0.0,0.03
A4,30.0,A11,A12,0.0,0.26,0.0
A2,30.0,A8,A14,0.64,0.12,0.0
A8,15.0,A6,A10,0.03,0.02,0.0
A7,28.0,A2,A111,0.0,0.0,0.06
,25.0,A0,A12,0.12,0.0,0.0
A10,2.0,A1,A14,0.52,0.03,0.0
A8,15.0,A0,A8,0.0,0.0,0.42
A7,23.0,A1,A14,0.16,0.12,0.0
A13,34.0,A1,A21,0.13,0.48,0.04
A12,19.0,A1,A3,0.11,0.03,0.0
A16,31.0,A1,A26,0.15,0.03,0.0
A15,24.0,A5,A8,0.06,0.02,0.0
A5,23.0,A11,A118,0.01,0.0,0.0
A4,31.0,A3,A278,0.0,0.02,0.0
A3,27.0,A0,A111,0.0,0.0,0.07
A4,31.0,A2,A322,0.01,0.0,0.0
A15,24.0,A2,A14,0.42,0.15,0.0
A2,31.0,A0,A1,0.02,0.0,0.0
A1,27.0,A1,A21,0.32,0.59,0.01
A8,16.0,A10,A402,2.1,0.24,0.0
A3,27.0,A3,A9,0.07,0.0,0.31
A2,30.0,A8,A18,2.15,0.77,0.01
A7,25.0,A4,A14,0.53,0.02,0.0
A4,30.0,A11,A3,0.08,0.01,0.0
A2,31.0,A8,A21,0.06,0.0,0.0
A8,21.0,A4,A146,0.0,0.0,1.2
A0,29.0,A5,A8,0.14,0.0,0.0
A5,22.0,A1,A1,0.03,0.01,0.0
A3,29.0,A0,A51,1.34,0.37,0.0
A7,21.0,A4,A243,0.04,0.03,0.0
A7,23.0,A0,A26,0.85,0.66,0.0
A5,25.0,A6,A21,0.19,0.05,0.0
A26,14.0,A1,A11,0.95,0.14,0.0
A17,35.0,A4,A40,0.09,0.01,0.12
,14.0,A1,A10,0.11,0.08,0.17
A8,20.0,A1,A10,0.09,0.06,0.0
A2,29.0,A8,A14,0.51,0.22,0.0
A8,15.0,A9,A10,0.0,0.0,0.02
A1,29.0,A6,A15,0.2,0.14,0.06
A16,31.0,A0,A21,0.4,0.27,0.05
A0,29.0,A3,A233,0.0,0.0,0.08
A2,28.0,A6,A14,0.3,0.11,0.0
A7,27.0,A11,A1,0.05,0.04,0.0
A2,33.0,A3,A87,0.22,0.13,0.0
A16,33.0,A2,A8,0.0,0.0,0.02
A3,28.0,A0,A26,0.44,0.01,0.0
A16,31.0,A7,A14,0.06,0.03,0.0
A4,31.0,A11,A217,0.0,0.02,0.0
A16,35.0,A1,A1,0.08,0.18,0.15
A7,25.0,A0,A8,0.0,0.0,0.18
A5,24.0,A0,A15,0.63,0.16,0.0
A0,30.0,A2,A95,0.0,0.0,0.04
A1,30.0,A1,A14,0.23,0.05,0.0
A7,23.0,A4,A125,0.06,0.04,0.0
A0,27.0,A4,A301,0.0,0.0,0.02
A9,36.0,A4,A17,0.08,0.06,0.0
A0,34.0,A2,A0,0.0,0.0,0.01
A3,30.0,A2,A45,0.05,0.12,0.0
A16,29.0,A0,A1,0.08,0.0,0.0
A7,27.0,A7,A3,0.02,0.01,0.0
A1,31.0,A0,A112,0.09,0.0,0.0
A7,27.0,A7,A3,0.12,0.09,0.0
A1,30.0,A1,A1,0.0,0.0,0.07
A5,24.0,A0,A21,0.05,0.01,0.0
A19,20.0,A4,A12,0.0,0.0,0.2
A3,29.0,A9,A35,0.13,0.0,0.0
A8,18.0,A5,A141,0.14,0.1,0.0
A7,21.0,A8,A68,0.03,0.02,0.0
A18,25.0,A0,A26,1.26,0.61,0.0
A21,33.0,A0,A35,0.31,0.35,0.02
A8,21.0,A7,A11,0.02,0.01,0.0
A17,35.0,A4,A15,0.16,0.11,0.18
,30.0,A10,A35,1.08,0.31,0.0
A3,29.0,A3,A190,0.02,0.0,0.0
A3,29.0,A4,A17,1.11,0.27,0.53
A9,36.0,A0,A35,0.18,0.11,0.0
A8,17.0,A9,A201,1.57,1.79,0.0
A3,28.0,A9,A64,0.07,0.04,0.0
A14,14.0,A5,A11,1.19,0.29,0.0
A1,31.0,A1,A20,0.0,0.01,0.0
,29.0,A0,A14,0.17,0.0,0.0
A1,28.0,A1,A12,1.2,0.9,0.0
A12,19.0,A9,A285,0.1,0.02,0.0
A0,,A1,A20,0.11,0.0,0.0
A15,21.0,A2,A3,0.59,0.95,0.03
A3,27.0,A8,A231,1.15,0.41,0.0
A8,15.0,A6,A21,0.03,0.02,0.0
A11,35.0,A0,A10,1.0,0.76,0.26
,28.0,A3,A99,0.25,0.04,0.0
A15,21.0,A9,A36,1.29,0.83,0.0
A0,30.0,A2,A213,0.0,0.0,0.01
A13,32.0,A7,A29,0.02,0.02,0.0
A16,32.0,A0,A12,2.64,2.56,0.16
A1,28.0,A6,A49,0.18,0.0,0.0
A17,31.0,A11,A25,0.0,0.0,0.03
A8,19.0,A2,A41,0.72,0.89,0.04
A7,26.0,A9,A5,0.01,0.01,0.0
A0,27.0,A6,A12,0.35,0.1,0.0
A3,28.0,A3,A1,0.03,0.0,0.0
,33.0,A2,A295,0.0,0.0,0.04
A3,27.0,A3,A112,0.24,0.0,0.0
A18,24.0,A6,A9,0.09,0.02,0.0
A7,25.0,A4,A107,0.0,0.0,0.16
A0,24.0,A10,A12,0.52,0.35,0.0
A7,21.0,A5,A89,0.15,0.11,0.05
A7,27.0,A5,A9,0.26,0.01,0.13
A7,29.0,A8,A14,0.17,0.13,0.0
A1,30.0,A8,A12,0.1,0.0,0.0
A15,23.0,A0,A9,0.04,0.02,0.0
A7,26.0,,A21,3.63,0.24,0.01
A7,25.0,A1,A21,0.52,0.41,0.0
A1,31.0,A0,A21,0.08,7.7534327513594405,0.0
A15,22.0,A9,A20,0.02,0.01,0.0
A15,24.0,A4,A115,0.02,0.01,0.0
A4,27.0,A11,A41,0.01,0.06,0.0
A2,30.0,A8,A1,0.15,0.02,0.02
A2,28.0,A1,A6,0.17,0.0,0.0
A2,32.0,A6,A12,1.38,1.35,0.02
A0,24.0,A10,A46,0.0,0.0,0.04
A3,26.0,A8,A20,0.02,0.0,0.0
A2,34.0,A3,A161,0.03,0.04,0.0
,29.0,A3,A68,0.0,0.01,0.0
A2,27.0,A8,A69,0.14,0.01,0.0
A7,25.0,A0,A26,0.43,0.34,0.0
A3,29.0,A8,A64,0.18,0.0,3.480057762054487
A0,26.0,A0,A14,0.05,0.01,0.0
,15.0,A2,A543,0.0,0.0,0.03
A8,17.0,A5,A34,0.0,0.0,0.35
A9,35.0,A0,A14,0.16,0.05,0.0
A1,28.0,A2,A8,0.0,0.07,0.19
A4,28.0,A4,A14,0.01,0.13,0.0
A3,29.0,A0,A12,0.12,0.0,0.0
,29.0,A0,A39,0.44,0.41,0.21
A3,27.0,A3,A239,0.0,0.0,0.01
A16,30.0,A8,A20,0.13,0.0,0.0
A7,21.0,A7,A20,0.0,1.1,0.42
A5,23.0,A9,A300,0.04,0.01,0.0
A0,32.0,A0,A157,0.0,0.0,0.01
A4,32.0,A4,A415,0.07,0.08,0.0
A4,29.0,A0,A292,0.0,0.01,0.0
A16,29.0,A1,A192,0.16,0.0,0.0
A16,30.0,A1,A88,0.15,0.17,0.0
A3,31.0,A4,A20,0.0,0.0,0.01
A4,20.0,A8,A21,1.67,1.18,0.0
A9,36.0,A7,A69,0.15,0.2,0.0
A4,27.0,A0,A21,0.0,0.03,0.0
,28.0,A10,A544,0.03,0.0,0.0
A5,23.0,A9,A8,0.0,0.0,0.05
A16,30.0,A0,A147,0.06,0.03,0.55
A10,1.0,A9,A14,4.21,0.24,0.0
A11,34.0,A4,A295,0.0,0.0,0.02
,28.0,A0,A26,0.48,0.01,0.0
A16,34.0,A6,A85,0.1,0.15,0.0
A7,20.0,A7,A26,2.0,0.47,0.02
A21,33.0,A0,A4,0.05,0.0,0.0
A13,33.0,A4,A40,0.06,0.03,0.08
A8,22.0,A0,A21,0.75,1.09,0.02
A22,17.0,A11,A39,0.0,0.0,0.15
A3,28.0,A10,A3,0.06,0.0,0.0
,29.0,A8,A112,0.03,0.0,0.0
,22.0,A0,A68,0.04,0.01,0.0
A17,36.0,A2,A152,0.0,0.0,0.04
A15,22.0,A9,A3,0.37,0.14,0.0
A7,26.0,A7,A3,1.01,0.04,0.0
A7,23.0,A1,A197,0.24,0.19,0.0
A17,31.0,A7,A54,0.07,0.08,0.0
A22,17.0,A2,A240,0.0,0.0,0.08
A2,30.0,A2,A58,0.0,0.0,0.02
A3,31.0,A0,A223,0.09,0.0,0.0
,8.0,A1,A15,1.27,0.32,0.78
A16,28.0,A8,A51,0.27,0.07,0.0
A7,24.0,A0,A3,0.22,0.17,0.0
A13,33.0,A8,A40,0.14,0.07,0.15
A16,31.0,A2,A106,0.3,0.15,0.2
A18,22.0,A1,A54,0.03,0.01,0.0
A8,18.0,A7,A118,0.0,0.0,0.05
A4,30.0,A11,A39,0.02,0.52,0.0
A7,22.0,A9,A197,0.74,0.95,0.0
A2,34.0,A6,A14,0.02,0.0,0.0
A3,27.0,A0,A8,0.0,0.0,0.17
A22,17.0,A4,A39,0.0,0.0,0.11
,22.0,A0,A15,0.28,0.07,0.0
A1,29.0,A1,A26,0.14,0.0,0.0
A11,35.0,A7,A253,0.0,0.12,0.03
A2,26.0,A0,A25,0.07,0.01,0.0
A3,30.0,A3,A112,0.13,0.02,0.0
A18,22.0,A0,A36,0.05,0.02,0.0
A15,22.0,A0,A3,0.1,0.04,0.0
,29.0,A0,A8,0.0,0.0,0.07
A7,22.0,A5,A12,0.16,0.12,0.0
,28.0,A7,A299,0.03,0.01,0.0
A20,9.0,A8,A15,0.0,0.0,1.28
A7,26.0,A0,A348,0.0,0.0,0.02
A3,28.0,A8,A173,0.0,0.0,0.04
A21,32.0,A1,A26,0.08,0.04,0.0
A16,34.0,A0,A1,0.14,0.14,0.27
A3,,A0,A14,0.26,0.02,0.0
A18,24.0,A0,A54,0.06,0.02,0.0
A22,16.0,A6,A125,0.0,0.0,0.05
A11,34.0,A0,A51,0.26,0.24,0.0
A2,31.0,A6,A44,0.82,0.61,0.03
A16,27.0,A2,A12,1.91,2.0,0.09
A1,33.0,A8,A8,0.0,0.0,0.05
A2,28.0,A5,A6,0.26,0.15,0.0
A3,30.0,A3,A15,0.25,0.0,0.0
A12,18.0,A6,A199,0.16,0.04,0.0
A0,32.0,A2,A157,0.0,0.0,0.09
A7,27.0,A2,A28,0.0,0.0,0.01
A3,30.0,A2,A8,0.0,0.0,0.07
A7,22.0,A1,A182,0.18,0.14,0.0
A22,15.0,A8,A391,0.0,0.0,0.07
A7,20.0,A5,A8,1.68,1.51,0.51
A7,27.0,A0,A124,0.0,0.0,0.02
A7,25.0,A0,A4,2.08,0.83,0.46
A3,31.0,A8,A8,0.0,0.0,0.01
A3,26.0,A4,A1,0.0,0.0,0.02
A12,18.0,A1,A59,0.05,0.01,0.0
A7,29.0,A11,A316,0.0,0.0,0.04
A7,26.0,A0,A4,0.03,0.02,0.0
A8,20.0,A9,A4,0.3,0.21,0.2
A4,8.0,A3,A263,0.0,0.02,0.0
A3,28.0,A1,A23,0.0,0.0,0.03
A7,28.0,A2,A1,0.0,0.0,0.02
A1,29.0,A8,A231,0.0,0.16,0.0
A7,21.0,A6,A89,0.08,0.07,0.0
A8,15.0,A6,A21,0.04,0.03,0.0
A3,31.0,A7,A51,0.72,0.44,0.04
A8,14.0,A4,A233,0.0,0.0,0.08
A0,29.0,A11,A40,0.0,0.0,0.01
A7,22.0,A10,A4,0.03,0.02,0.0
A4,31.0,A0,A44,0.03,0.01,0.0
A16,26.0,A7,A8,0.24,0.7,0.16
A16,32.0,A7,A14,0.07,0.0,0.0
A8,17.0,A1,A1,0.0,0.0,0.18
A15,23.0,A9,A14,0.05,0.02,0.0
A0,25.0,A6,A3,0.14,0.0,0.0
A2,26.0,A6,A12,1.09,0.65,0.02
A7,28.0,A1,A84,0.09,0.07,0.0
A5,25.0,A6,A15,0.68,0.18,0.19
A8,18.0,A1,A158,0.0,0.0,0.15
A3,26.0,A4,A1,0.17,0.01,0.04
,30.0,A1,A15,0.9,0.45,0.63
A3,32.0,A10,A99,0.0,0.05,0.0
A21,33.0,A1,A29,0.0,0.02,0.0
A16,32.0,A4,A40,0.04,0.03,0.08
A3,31.0,A0,A3,0.16,0.05,0.0
A3,26.0,A3,A21,0.92,0.94,0.0
A8,19.0,A7,A12,0.52,0.35,0.0
A1,29.0,A1,A7,0.09,0.0,0.0
A17,36.0,A2,A8,0.0,0.0,0.04
A2,28.0,A1,A21,0.12,0.14,0.0
A22,18.0,A5,A4,0.0,0.0,0.18
A4,27.0,A11,A68,0.0,0.01,0.0
A3,29.0,A4,A125,0.14,0.0,0.14
A0,28.0,A10,A7,0.03,0.0,0.0
A16,35.0,A0,A70,0.02,0.07,0.0
A13,32.0,A0,A77,0.0,0.0,0.01
A4,32.0,A10,A61,0.0,0.01,0.0
A1,29.0,A1,A1,0.12,0.27,0.06
A5,22.0,A10,A3,0.17,0.04,0.0
A7,20.0,A3,A12,0.28,0.22,0.23
A3,27.0,A0,A39,0.0,0.0,0.11
A15,25.0,A10,A64,0.01,0.0,0.0
A2,29.0,A8,A14,0.23,0.15,0.0
A3,28.0,A2,A1,0.0,0.0,0.04
A16,29.0,A7,A21,0.0,0.06,0.01
A4,34.0,A7,A12,0.0,0.03,0.0
A13,32.0,A0,A21,0.0,0.3,0.05
A16,36.0,A8,A8,0.0,0.0,0.02
A3,26.0,A8,A15,0.0,0.0,1.71
A3,26.0,A10,A85,0.01,0.0,0.0
A4,30.0,A1,A12,0.0,0.03,0.0
A3,30.0,A8,A29,0.0,0.0,0.04
A3,28.0,A11,A39,0.0,0.0,0.1
A4,27.0,A6,A14,0.01,0.0,0.0
A0,30.0,A8,A39,0.0,0.0,0.25
,29.0,A6,A151,0.0,0.0,0.03
A3,29.0,A1,A26,0.06,0.01,0.0
A7,27.0,A1,A21,0.28,0.22,0.0
A4,23.0,A3,A21,0.0,0.06,0.0
A8,19.0,A9,A122,0.22,0.15,0.0
A8,20.0,A1,A226,0.16,0.11,0.0
A7,27.0,A5,A46,0.0,0.0,0.01
A3,30.0,A8,A8,0.0,0.0,0.05
A7,25.0,A8,A10,0.0,1.18,0.0
A7,29.0,A5,A55,0.0,0.0,0.04
A5,25.0,A9,A3,0.12,0.03,0.0
A18,21.0,A7,A69,1.37,0.61,0.05
A8,19.0,A11,A21,0.14,0.09,0.0
A4,30.0,A11,A26,0.98,0.52,0.0
A3,28.0,A0,A8,0.0,0.0,0.06
A3,28.0,A2,A3,0.42,0.0,0.0
A2,29.0,A7,A3,0.14,0.01,0.0
A0,27.0,A6,A46,0.02,0.0,0.02
A3,28.0,A1,A25,0.11,0.0,0.0
A15,25.0,A11,A107,0.0,0.0,0.18
A17,33.0,A11,A25,0.0,0.0,0.03
A2,28.0,A7,A21,0.23,0.0,0.0
A0,26.0,A0,A1,0.0,0.0,0.01
A11,36.0,A8,A39,0.01,0.0,0.02
A8,18.0,A2,A76,0.08,0.05,0.0
A8,16.0,A5,A394,0.07,0.05,0.0
A16,31.0,A0,A35,0.09,0.05,0.0
A3,30.0,A4,A216,0.0,0.0,0.05
A17,34.0,A2,A8,0.0,0.0,0.06
A3,26.0,A0,A4,0.12,0.03,0.11
A8,18.0,A0,A164,0.01,0.01,0.0
A17,33.0,A0,A8,0.0,0.0,0.35
A16,,A11,A163,0.0,0.04,0.0
A3,28.0,A0,A29,0.11,0.02,0.0
A22,19.0,A1,A388,0.0,0.0,0.09
A0,30.0,A2,A10,0.0,0.0,0.04
A9,35.0,A8,A69,0.47,0.21,0.01
A2,32.0,A0,A3,0.45,0.28,0.0
A1,27.0,A1,A26,0.34,0.0,0.0
A16,31.0,A6,A20,0.17,0.0,0.0
A8,16.0,A1,A11,0.51,0.35,0.0
A18,25.0,A7,A26,0.01,0.0,0.0
A13,35.0,A0,A25,0.0,0.0,0.02
A4,31.0,A11,A161,0.07,0.02,0.0
A0,29.0,A4,A14,0.17,0.04,0.0
A16,34.0,A0,A25,0.02,0.02,0.06
A3,28.0,A0,A116,0.07,0.0,0.0
A16,29.0,A5,A46,0.11,0.01,0.03
A4,31.0,A6,A35,0.04,0.08,0.0
A13,34.0,A2,A58,0.0,0.0,0.02
A8,16.0,A8,A10,0.1,0.07,0.0
A0,31.0,A5,A1,0.0,0.0,0.08
A15,22.0,A0,A3,0.19,0.07,0.0
A17,31.0,A8,A99,0.09,0.04,0.0
A7,29.0,A0,A29,0.05,0.04,0.0
A0,25.0,A1,A39,0.0,0.0,0.02
A7,22.0,A1,A39,0.1,0.08,0.0
A2,34.0,A5,A8,0.01,0.06,0.0
A2,34.0,A6,A44,0.18,0.19,0.0
A1,32.0,A0,A14,0.11,0.04,0.0
A3,31.0,A0,A12,0.24,0.14,0.0
A3,28.0,A3,A12,0.63,0.36,0.0
A16,26.0,A0,A4,0.0,0.0,0.04
A3,29.0,A8,A390,0.29,0.0,0.0
A7,23.0,A1,A10,0.46,0.36,0.0
,25.0,A9,A232,0.02,0.01,0.0
A3,24.0,A1,A21,0.13,0.0,0.0
A0,31.0,A2,A58,0.0,0.0,0.04
,30.0,A0,A35,0.01,0.01,0.0
A7,22.0,A9,A3,0.2,0.16,0.0
A8,20.0,A7,A10,0.08,0.05,0.0
,25.0,A9,A39,1.22,1.57,0.06
A5,23.0,A6,A122,0.01,0.0,0.0
,30.0,A2,A29,0.0,0.0,0.03
A18,23.0,A7,A315,0.01,0.0,0.0
A1,28.0,A3,A85,0.48,0.0,0.0
A8,17.0,A9,A10,0.0,0.0,0.17
A11,34.0,A0,A26,3.8,5.81,0.36
A14,16.0,A1,A22,0.0,0.0,0.05
A11,35.0,A0,A8,0.0,0.0,0.08
A4,25.0,A3,A21,1.22,0.05,0.0
A7,23.0,A11,A118,0.08,0.07,0.0
A12,19.0,A7,A228,0.51,0.18,0.0
A11,36.0,A5,A8,0.39,0.41,0.1
A3,28.0,A0,A68,0.16,0.03,0.0
A3,29.0,A0,A112,0.02,0.0,0.0
A2,35.0,A3,A80,0.21,0.16,0.0
A4,28.0,A4,A286,0.0,0.05,0.0
A15,23.0,A8,A19,0.05,0.02,0.0
A2,32.0,A0,A14,0.18,0.06,0.0
A2,29.0,A0,A35,0.09,0.0,0.0
A13,35.0,A0,A4,0.01,0.05,0.06
A0,33.0,A2,A155,0.0,0.0,0.02
A2,28.0,A8,A21,0.34,0.2,0.0
A3,30.0,A8,A85,0.04,0.0,0.0
,34.0,A2,A273,0.0,0.0,0.01
A15,22.0,A4,A107,0.01,0.0,0.0
A15,26.0,A1,A15,0.0,0.0,0.03
A4,22.0,A11,A69,0.02,0.06,0.0
A13,31.0,A5,A4,0.2,0.09,0.0
A1,28.0,A1,A14,0.17,0.0,0.0
A3,32.0,A0,A437,0.0,0.02,0.0
A14,16.0,A5,A15,0.0,0.0,0.17
A3,29.0,A8,A63,0.14,0.01,0.0
A13,33.0,A0,A35,0.15,0.35,0.0
A3,30.0,A0,A51,0.58,0.37,0.0
A3,31.0,A2,A8,0.0,0.0,0.06
A2,32.0,A6,A14,0.13,0.14,0.0
A18,24.0,A3,A4,0.02,0.01,0.0
A13,35.0,A4,A295,0.0,0.0,0.06
A18,24.0,A6,A57,0.09,0.02,0.0
A3,30.0,A4,A17,0.11,0.08,1.24
A17,31.0,A11,A12,0.25,0.06,0.05
A7,21.0,A9,A10,0.12,0.1,0.08
A16,31.0,A0,A10,1.05,0.49,0.08
A7,25.0,A8,A29,0.0,0.0,0.13
,21.0,A1,A6,0.07,0.05,0.0
A2,28.0,A1,A21,0.2,0.0,0.0
A0,26.0,A3,A99,0.0,0.01,0.0
A8,20.0,A1,A122,0.07,0.05,0.0
A16,28.0,A8,A10,0.28,0.48,0.0
A8,18.0,A0,A11,0.14,0.09,0.0
,25.0,A7,A21,0.53,0.02,0.0
A15,21.0,A8,A1,0.42,0.16,0.15
A3,28.0,A3,A68,0.05,0.0,0.0
A2,30.0,A8,A18,0.73,0.1,0.0
A3,28.0,A8,A534,0.04,0.0,0.0
A2,30.0,A0,A1,0.1,0.04,0.0
A15,23.0,A0,A112,0.19,0.07,0.0
A7,20.0,A1,A26,0.13,0.1,0.0
A1,31.0,A0,A14,0.08,0.02,0.0
A7,20.0,A2,A25,0.0,0.0,0.06
A3,29.0,A10,A97,0.01,0.01,0.0
A3,29.0,A0,A12,0.05,0.02,0.0
A0,31.0,A8,A111,0.0,0.0,0.02
A26,14.0,A9,A39,1.24,0.43,0.03
A12,,A4,A15,0.0,0.0,0.29
A8,14.0,A6,A10,0.08,0.06,0.21
A5,26.0,A7,A39,0.71,0.18,0.0
A3,26.0,A10,A15,0.0,0.0,0.05
A11,33.0,A6,A14,1.78,1.42,0.05
A7,24.0,A1,A64,0.03,0.02,0.0
A18,22.0,A3,A545,0.03,0.01,0.01
A0,25.0,A11,A107,0.0,0.0,0.09
A8,16.0,A0,A89,2.05,1.16,1.11
A3,31.0,A8,A15,0.0,0.0,0.29
A16,35.0,A5,A39,0.0,0.0,0.02
A3,26.0,A9,A14,0.12,0.0,0.0
A3,27.0,A2,A55,0.0,0.0,0.05
,24.0,A2,A15,0.37,0.14,0.17
A16,33.0,A6,A21,0.11,0.11,0.01
A7,22.0,A9,A6,0.08,0.06,0.0
A7,26.0,A0,A6,0.18,0.14,0.0
A2,31.0,A1,A26,2.31,0.14,0.01
A1,26.0,A10,A15,0.08,0.02,0.03
A7,21.0,A5,A4,0.22,0.17,0.3
A18,22.0,A7,A39,0.12,0.03,0.03
A7,23.0,A7,A68,0.06,0.05,0.0
A3,28.0,A2,A51,0.35,0.21,0.0
A13,34.0,A0,A295,0.0,0.0,0.04
A4,31.0,A3,A21,0.0,0.38,0.0
A7,23.0,A1,A6,0.11,0.09,0.0
A16,34.0,A6,A14,0.67,0.66,0.12
A18,24.0,A6,A19,0.03,0.01,0.0
A12,16.0,A7,A15,1.69,0.04,0.0
A15,24.0,A4,A21,0.16,0.06,0.0
A0,25.0,A4,A14,0.25,0.01,0.0
A16,31.0,A1,A21,0.84,4.32,0.11
A1,27.0,A7,A12,0.01,0.01,0.0
A0,30.0,A0,A35,0.07,0.02,0.0
A4,29.0,A11,A85,0.01,0.02,0.0
A3,29.0,A3,A12,0.14,0.0,0.0
A2,31.0,A8,A12,0.1,0.0,0.0
A3,26.0,A4,A99,0.37,0.02,0.14
A1,28.0,A3,A1,0.95,0.48,0.01
A7,21.0,A2,A41,0.05,0.04,0.0
A1,28.0,A1,A12,0.24,0.0,0.0
A17,33.0,A4,A135,0.0,0.0,0.1
A12,21.0,A1,A21,0.41,0.02,0.0
,34.0,A0,A35,0.28,0.21,0.0
A7,30.0,A4,A8,0.0,0.0,0.02
A0,30.0,A0,A10,0.41,0.36,0.03
,25.0,A8,A15,4.75,9.26,4.16
A9,35.0,A0,A44,0.07,0.07,0.0
A13,32.0,A1,A21,0.3,0.0,0.0
A1,29.0,A5,A15,0.45,0.04,0.0
A4,31.0,A4,A69,0.09,0.17,0.0
A2,31.0,A1,A21,0.84,2.79,0.02
A14,15.0,A0,A189,0.04,0.01,0.3
,30.0,A4,A17,0.13,0.07,0.27
A7,27.0,A11,A107,0.0,0.0,0.04
A1,29.0,A0,A85,0.11,0.02,0.05
A8,20.0,A2,A4,0.17,0.12,0.1
A16,28.0,A6,A68,0.05,0.1,0.0
A0,25.0,A1,A21,0.19,0.02,0.0
A8,17.0,A7,A10,0.08,0.06,0.0
A0,26.0,A0,A8,0.03,0.0,0.0
A8,19.0,A5,A55,0.05,0.03,0.0
A3,26.0,A0,A65,0.05,0.0,0.0
A3,33.0,A8,A29,0.03,0.04,0.0
A2,28.0,A4,A12,0.16,0.02,0.01
A15,23.0,A4,A107,0.02,0.01,0.0
A7,24.0,A9,A10,1.27,0.05,0.0
A11,33.0,A1,A26,0.89,0.31,0.01
A15,22.0,A0,A9,0.25,0.09,0.0
A17,31.0,A0,A35,0.08,0.02,0.0
A1,,A0,A35,1.86,1.02,0.0
A1,30.0,A8,A1,0.52,0.25,0.0
A8,19.0,A7,A21,0.15,0.1,0.0
A12,19.0,A7,A141,0.06,0.13,0.0
A8,16.0,A3,A10,0.05,0.04,0.0
A2,31.0,A5,A4,0.0,0.03,0.04
A5,25.0,A1,A21,0.23,0.06,0.0
A11,35.0,A0,A546,0.02,0.0,0.0
A3,27.0,A8,A15,0.0,0.0,0.26
A2,29.0,A8,A18,0.07,0.0,0.0
A12,18.0,A6,A547,0.06,0.02,0.0
A3,31.0,A3,A12,0.05,0.0,0.0
A14,13.0,A1,A548,0.0,0.0,0.12
A0,25.0,A7,A1,0.03,0.0,0.0
A3,28.0,A2,A51,1.88,0.98,0.0
A7,25.0,A1,A21,0.25,0.2,0.0
A14,16.0,A4,A146,0.0,0.0,1.36
A1,28.0,A1,A12,1.11,0.04,0.06
A3,24.0,A7,A261,0.04,0.0,0.0
A3,27.0,A0,A14,0.43,0.0,0.0
A16,30.0,A1,A311,0.0,0.03,0.0
A4,34.0,A3,A39,0.0,0.43,0.0
A7,23.0,A1,A9,0.05,0.04,0.0
A4,28.0,A3,A21,0.0,0.07,0.0
A7,27.0,A4,A355,0.05,0.04,0.02
A17,32.0,A0,A338,0.0,0.0,0.06
A3,27.0,A8,A74,0.0,0.0,0.33
A2,29.0,,A58,0.0,0.0,0.02
A17,34.0,A8,A8,0.0,0.0,0.12
A11,36.0,A9,A4,0.06,0.0,0.0
A16,33.0,A9,A12,0.14,0.38,0.0
A22,17.0,A4,A240,0.0,0.0,0.13
A17,33.0,A8,A29,0.01,0.02,0.0
A4,36.0,A1,A85,0.01,0.01,0.0
,20.0,A0,A176,0.0,0.0,0.07
A14,13.0,A5,A15,0.52,0.16,1.29
A1,27.0,A1,A9,0.27,0.02,0.0
A8,18.0,A0,A86,0.04,0.03,0.0
A3,26.0,A0,A3,0.28,0.0,0.0
A10,2.0,A0,A39,0.37,0.02,0.0
A8,18.0,A3,A1,0.0,0.0,0.56
A5,22.0,A5,A14,0.14,0.04,0.0
A8,18.0,A6,A11,0.13,0.09,0.0
A0,27.0,A10,A19,0.03,0.0,0.0
A15,23.0,A0,A21,0.4,0.15,0.0
A1,31.0,A3,A319,0.0,0.02,0.0
A0,31.0,A8,A73,0.0,0.0,0.03
A16,30.0,A8,A51,0.11,0.04,0.0
A18,26.0,A1,A21,0.02,0.01,0.0
A8,15.0,A1,A11,0.1,0.07,0.0
A2,35.0,A0,A35,0.47,0.4,0.0
A2,31.0,A2,A287,0.01,0.03,0.0
A18,23.0,A5,A69,0.21,0.06,0.0
A1,31.0,A8,A12,0.28,0.0,0.0
A7,25.0,A4,A10,0.24,0.16,0.39
,33.0,A6,A14,0.0,0.06,0.0
A7,24.0,A1,A21,4.18,0.26,0.01
A0,29.0,A4,A328,0.0,0.0,0.02
A4,22.0,A11,A36,0.03,0.08,0.0
A1,29.0,A1,A14,0.15,0.0,0.0
A8,20.0,A6,A226,0.01,0.01,0.0
A1,30.0,A0,A3,0.19,0.02,0.0
A4,31.0,A3,A21,0.27,0.32,0.0
A3,29.0,A2,A12,0.16,0.16,0.0
A10,1.0,A9,A9,0.9,0.05,0.0
A7,21.0,A7,A21,0.1,0.08,0.0
A2,27.0,A6,A14,0.18,0.01,0.0
A4,35.0,A11,A14,0.18,0.29,0.0
